location_id,location,year,sex,ages,risk,exposure min,exposure mean,exposure max
190,Uganda,2011,Both,Late Neonatal,Non-exclusive breastfeeding,245.01809261797706,2671.46193413537,10932.024552266956
190,Uganda,2011,Both,Post Neonatal,Discontinued breastfeeding,92.4062177144258,1278.729926234348,5156.724160047338
190,Uganda,2011,Both,Post Neonatal,Non-exclusive breastfeeding,3071.2392158397793,20146.48491998356,68908.79729389427
191,Zambia,2011,Both,1 to 4,Discontinued breastfeeding,113.61640317782536,817.140267817508,2614.7399959742916
191,Zambia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,120.50429757448235,836.2291153783517,2867.4505927755035
191,Zambia,2011,Both,Post Neonatal,Discontinued breastfeeding,20.837741990217317,152.44845315711635,482.25544732178537
191,Zambia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1817.0162368510382,6234.114738127735,15796.375000661841
192,Southern Sub-Saharan Africa,2011,Both,1 to 4,Discontinued breastfeeding,832.6551751391779,6323.208452441467,20093.109827492266
192,Southern Sub-Saharan Africa,2011,Both,Late Neonatal,Non-exclusive breastfeeding,1088.9814757266827,2435.4415601771757,4683.7559072198865
192,Southern Sub-Saharan Africa,2011,Both,Post Neonatal,Discontinued breastfeeding,640.7107279275787,2756.4260913710314,6647.877511252931
192,Southern Sub-Saharan Africa,2011,Both,Post Neonatal,Non-exclusive breastfeeding,11233.819354102587,23385.386401626067,43005.0458643013
193,Botswana,2011,Both,1 to 4,Discontinued breastfeeding,11.110928472479829,534.4873990955789,3174.900751764235
193,Botswana,2011,Both,Late Neonatal,Non-exclusive breastfeeding,15.772530604132289,115.62656328072863,394.92904300562265
193,Botswana,2011,Both,Post Neonatal,Discontinued breastfeeding,11.159059420827557,116.95103765687526,431.78853433736884
193,Botswana,2011,Both,Post Neonatal,Non-exclusive breastfeeding,200.81036747202262,1072.1211448648016,3325.5048737302054
194,Lesotho,2011,Both,1 to 4,Discontinued breastfeeding,17.23894964605537,281.0182385481703,1181.7616985689156
194,Lesotho,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11.793734563003678,118.14642091968219,438.74310215955
194,Lesotho,2011,Both,Post Neonatal,Discontinued breastfeeding,12.669469559983744,108.77156921987346,364.7985948929582
194,Lesotho,2011,Both,Post Neonatal,Non-exclusive breastfeeding,180.74057270639958,847.1168095123538,2423.7325036957186
195,Namibia,2011,Both,1 to 4,Discontinued breastfeeding,19.073275476851357,831.1086733258431,4727.1244425588975
195,Namibia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,14.971329779521836,152.80830576003677,578.0773258221757
195,Namibia,2011,Both,Post Neonatal,Discontinued breastfeeding,16.61732802475687,200.3632692529877,773.3451392598221
195,Namibia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,220.54960601479627,1428.0143183809673,4786.841275626359
196,South Africa,2011,Both,1 to 4,Discontinued breastfeeding,392.1438474246903,2786.516503936474,8948.96472657992
196,South Africa,2011,Both,Late Neonatal,Non-exclusive breastfeeding,590.814528971101,1442.4308850875154,2961.0331789778784
196,South Africa,2011,Both,Post Neonatal,Discontinued breastfeeding,362.8067567402367,1700.1107399549599,4319.20288107642
196,South Africa,2011,Both,Post Neonatal,Non-exclusive breastfeeding,5703.370880657571,12850.544048958083,25055.604650471014
197,Eswatini,2011,Both,1 to 4,Discontinued breastfeeding,15.485785294415392,310.7602611183302,1386.1110043764565
197,Eswatini,2011,Both,Late Neonatal,Non-exclusive breastfeeding,8.450778147421822,92.76927071690052,359.54740764183197
197,Eswatini,2011,Both,Post Neonatal,Discontinued breastfeeding,7.232917469149166,93.99202684740669,374.07090544736803
197,Eswatini,2011,Both,Post Neonatal,Non-exclusive breastfeeding,109.21316312087426,857.014339574165,3014.3990207924485
198,Zimbabwe,2011,Both,1 to 4,Discontinued breastfeeding,198.63980233272707,3025.5845015980904,12735.077755169352
198,Zimbabwe,2011,Both,Late Neonatal,Non-exclusive breastfeeding,141.25396461873177,870.4688097569059,2928.739359470558
198,Zimbabwe,2011,Both,Post Neonatal,Discontinued breastfeeding,31.821965558101233,343.23933813275517,1251.5032784086084
198,Zimbabwe,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1570.333851239445,8252.598947099572,25522.792370001975
199,Western Sub-Saharan Africa,2011,Both,1 to 4,Discontinued breastfeeding,8491.863489023113,42656.279629007964,110471.56008353292
199,Western Sub-Saharan Africa,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11792.938383177167,24100.996208337816,43364.58136006234
199,Western Sub-Saharan Africa,2011,Both,Post Neonatal,Discontinued breastfeeding,2370.0251224088734,10455.864265824775,24875.24950588042
199,Western Sub-Saharan Africa,2011,Both,Post Neonatal,Non-exclusive breastfeeding,122030.60633813936,249302.85742194895,446535.4980994402
200,Benin,2011,Both,1 to 4,Discontinued breastfeeding,66.92182431329576,2010.0350753626258,10539.281930160345
200,Benin,2011,Both,Late Neonatal,Non-exclusive breastfeeding,54.771333340124066,1122.3973977613584,5657.798036767817
200,Benin,2011,Both,Post Neonatal,Discontinued breastfeeding,26.43481341478219,665.7830979880432,3278.7305034608703
200,Benin,2011,Both,Post Neonatal,Non-exclusive breastfeeding,641.2443008307508,8882.046378040275,39486.45836140568
201,Burkina Faso,2011,Both,1 to 4,Discontinued breastfeeding,212.03688456248852,1804.8115505762569,6044.48469789701
201,Burkina Faso,2011,Both,Late Neonatal,Non-exclusive breastfeeding,233.14966115543135,1784.5782201731952,6333.108584374226
201,Burkina Faso,2011,Both,Post Neonatal,Discontinued breastfeeding,70.0350048579516,567.4874678641917,1913.5733661954248
201,Burkina Faso,2011,Both,Post Neonatal,Non-exclusive breastfeeding,3328.9738775336828,15488.196381045096,44628.69051094561
202,Cameroon,2011,Both,1 to 4,Discontinued breastfeeding,619.9500015173828,7423.878648432101,28943.93022673018
202,Cameroon,2011,Both,Late Neonatal,Non-exclusive breastfeeding,238.00705949274283,2424.2580296402584,9324.73209726341
202,Cameroon,2011,Both,Post Neonatal,Discontinued breastfeeding,101.03771255781963,975.0981537201221,3441.8225251843087
202,Cameroon,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4335.144289207387,21313.89432616206,63255.69873035772
203,Cabo Verde,2011,Both,1 to 4,Discontinued breastfeeding,3.0866637258921816,39.80874408963993,167.5946600973156
203,Cabo Verde,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3.6324147872342385,18.870814322755187,58.12621131178648
203,Cabo Verde,2011,Both,Post Neonatal,Discontinued breastfeeding,1.0279516145988459,9.588382620699043,33.91054760644911
203,Cabo Verde,2011,Both,Post Neonatal,Non-exclusive breastfeeding,31.808562093475686,158.04235339133336,479.54290705693086
204,Chad,2011,Both,1 to 4,Discontinued breastfeeding,331.9029895330436,2491.4344493377525,7816.123063873593
204,Chad,2011,Both,Late Neonatal,Non-exclusive breastfeeding,308.17393773131346,1656.7649654796871,4943.734434194653
204,Chad,2011,Both,Post Neonatal,Discontinued breastfeeding,60.212619377355345,404.45988439339715,1205.1991526617812
204,Chad,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4969.770319208186,17093.430449977266,42499.8407329766
205,Côte d'Ivoire,2011,Both,1 to 4,Discontinued breastfeeding,260.7195284648262,6507.600555640125,31801.625377934834
205,Côte d'Ivoire,2011,Both,Late Neonatal,Non-exclusive breastfeeding,151.70168258950167,3154.4671918000404,15378.895498072943
205,Côte d'Ivoire,2011,Both,Post Neonatal,Discontinued breastfeeding,52.190597743160566,995.9630756559897,4489.202229969341
205,Côte d'Ivoire,2011,Both,Post Neonatal,Non-exclusive breastfeeding,2331.0789813584133,25261.819073859904,102922.79752524408
206,Gambia,2011,Both,1 to 4,Discontinued breastfeeding,33.09364091010103,307.3598851381598,1037.4664746759192
206,Gambia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,13.526875492801018,157.68219404423542,646.0289853681581
206,Gambia,2011,Both,Post Neonatal,Discontinued breastfeeding,4.875360873103461,45.859977143490724,157.14181270650937
206,Gambia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,256.80741601581434,1290.7424035426336,3780.5160001160507
207,Ghana,2011,Both,1 to 4,Discontinued breastfeeding,319.8183214482003,3554.465002454206,13446.334415205683
207,Ghana,2011,Both,Late Neonatal,Non-exclusive breastfeeding,158.4590666518745,1580.5148773419317,6218.6389973994865
207,Ghana,2011,Both,Post Neonatal,Discontinued breastfeeding,24.949226159441704,300.68680270722905,1152.5150591605425
207,Ghana,2011,Both,Post Neonatal,Non-exclusive breastfeeding,2303.805373020056,13215.523907142098,42923.27577638017
208,Guinea,2011,Both,1 to 4,Discontinued breastfeeding,97.30535433562135,1343.5942631245227,5477.584634662493
208,Guinea,2011,Both,Late Neonatal,Non-exclusive breastfeeding,100.22571112596063,1068.8482898836317,4335.018441118084
208,Guinea,2011,Both,Post Neonatal,Discontinued breastfeeding,30.907984803289622,383.189303829296,1529.253669738074
208,Guinea,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1311.7506997676028,9160.502650690156,32103.391694888494
209,Guinea-Bissau,2011,Both,1 to 4,Discontinued breastfeeding,9.584941849320918,134.06493292901712,561.6653018408648
209,Guinea-Bissau,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11.040681603847206,137.86718094437765,587.3555758197027
209,Guinea-Bissau,2011,Both,Post Neonatal,Discontinued breastfeeding,1.1793640856476695,16.189682948206414,65.67240107009272
209,Guinea-Bissau,2011,Both,Post Neonatal,Non-exclusive breastfeeding,151.0416142853744,1124.072411227145,4034.3676840284866
210,Liberia,2011,Both,1 to 4,Discontinued breastfeeding,74.51159978622363,1205.314671897654,5188.932508073003
210,Liberia,2011,Both,Late Neonatal,Non-exclusive breastfeeding,22.330703735850864,414.46908186661716,1914.4308508937186
210,Liberia,2011,Both,Post Neonatal,Discontinued breastfeeding,16.80813399415349,187.01091156972743,698.3222691398151
210,Liberia,2011,Both,Post Neonatal,Non-exclusive breastfeeding,508.50797472977706,2920.165330378657,9272.22912159469
211,Mali,2011,Both,1 to 4,Discontinued breastfeeding,231.21778256233821,2315.5409558174774,8220.62216083682
211,Mali,2011,Both,Late Neonatal,Non-exclusive breastfeeding,288.9264653005024,1362.432550722705,4031.3063082797785
211,Mali,2011,Both,Post Neonatal,Discontinued breastfeeding,47.27542429194395,419.71709904170893,1461.8870356634502
211,Mali,2011,Both,Post Neonatal,Non-exclusive breastfeeding,2877.76131715546,13412.080458385266,39457.03491250139
212,Mauritania,2011,Both,1 to 4,Discontinued breastfeeding,58.727810342733946,812.6346186112788,3308.936220744429
212,Mauritania,2011,Both,Late Neonatal,Non-exclusive breastfeeding,32.93340697672969,299.6065894142726,1111.9908489749223
212,Mauritania,2011,Both,Post Neonatal,Discontinued breastfeeding,6.977978343690595,73.34572629163368,268.5425547453031
212,Mauritania,2011,Both,Post Neonatal,Non-exclusive breastfeeding,484.1174737148842,2752.4119100540665,8652.751600549875
213,Niger,2011,Both,1 to 4,Discontinued breastfeeding,421.1422449493435,3941.696421521976,14141.482118681057
213,Niger,2011,Both,Late Neonatal,Non-exclusive breastfeeding,289.5793628124462,2323.168754204235,8057.422059520933
213,Niger,2011,Both,Post Neonatal,Discontinued breastfeeding,81.20155234663036,661.0165190299922,2200.9952877245696
213,Niger,2011,Both,Post Neonatal,Non-exclusive breastfeeding,4946.011557576275,21375.02023880836,59221.70138211155
214,Nigeria,2011,Both,1 to 4,Discontinued breastfeeding,2987.8921004763693,16293.239091036558,45267.4525616907
214,Nigeria,2011,Both,Late Neonatal,Non-exclusive breastfeeding,4921.340366357643,10544.94722533505,19734.554056421126
214,Nigeria,2011,Both,Post Neonatal,Discontinued breastfeeding,1023.8310568776477,4819.972719074182,11955.738800916031
214,Nigeria,2011,Both,Post Neonatal,Non-exclusive breastfeeding,49649.14742455624,104942.66256874627,193832.29001113388
215,Sao Tome and Principe,2011,Both,1 to 4,Discontinued breastfeeding,1.7180315044469565,33.646543057133336,156.80350055352153
215,Sao Tome and Principe,2011,Both,Late Neonatal,Non-exclusive breastfeeding,0.6412513906957678,10.578470000268942,49.097938807623464
215,Sao Tome and Principe,2011,Both,Post Neonatal,Discontinued breastfeeding,0.1331489279824954,3.8448939113960097,19.393543178896856
215,Sao Tome and Principe,2011,Both,Post Neonatal,Non-exclusive breastfeeding,5.363319659692387,92.63010379313081,428.50684638647584
216,Senegal,2011,Both,1 to 4,Discontinued breastfeeding,230.89295984253863,2293.6129060582944,8009.594925475209
216,Senegal,2011,Both,Late Neonatal,Non-exclusive breastfeeding,86.07041516019282,1232.5140920766876,5262.818777067037
216,Senegal,2011,Both,Post Neonatal,Discontinued breastfeeding,22.64569873846915,267.5073419845281,996.1342761897888
216,Senegal,2011,Both,Post Neonatal,Non-exclusive breastfeeding,1741.767479058602,10494.534844555965,33692.75471671127
217,Sierra Leone,2011,Both,1 to 4,Discontinued breastfeeding,30.55389037400659,2999.4203152719183,18641.45097161304
217,Sierra Leone,2011,Both,Late Neonatal,Non-exclusive breastfeeding,23.38210052688807,1225.4407955386725,7400.353018431222
217,Sierra Leone,2011,Both,Post Neonatal,Discontinued breastfeeding,5.419308316692139,622.4994142131695,3997.9664140069026
217,Sierra Leone,2011,Both,Post Neonatal,Non-exclusive breastfeeding,183.23086273767575,12554.585472566754,76048.41791407389
218,Togo,2011,Both,1 to 4,Discontinued breastfeeding,77.83941346582513,960.1958938995476,3892.7125376204176
218,Togo,2011,Both,Late Neonatal,Non-exclusive breastfeeding,37.83659224754573,711.6514821156429,3126.0204614611853
218,Togo,2011,Both,Post Neonatal,Discontinued breastfeeding,12.63907515255334,127.86561817116336,464.88389038865665
218,Togo,2011,Both,Post Neonatal,Non-exclusive breastfeeding,898.2005214100109,4512.423038619955,13504.6462289452
239,East Asia & Pacific - WB,2011,Both,1 to 4,Discontinued breastfeeding,11462.563197982614,57318.088404476235,147790.12434777236
239,East Asia & Pacific - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,11766.791418718287,25337.381217478363,47718.149720382855
239,East Asia & Pacific - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,4822.166102848959,22115.72530019977,53371.24841966431
239,East Asia & Pacific - WB,2011,Both,Post Neonatal,Non-exclusive breastfeeding,117146.84411099856,237082.1370136995,429945.93100876187
240,Europe & Central Asia - WB,2011,Both,1 to 4,Discontinued breastfeeding,5375.458068976366,31159.75214188653,91784.77783980744
240,Europe & Central Asia - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,6008.383521513331,14442.470899829155,29467.09088051655
240,Europe & Central Asia - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,3324.857481426291,15805.615251407937,40973.44769836965
240,Europe & Central Asia - WB,2011,Both,Post Neonatal,Non-exclusive breastfeeding,55468.645266139814,132206.80114810207,269711.9987784838
241,Latin America & Caribbean - WB,2011,Both,1 to 4,Discontinued breastfeeding,8912.348233391946,39351.52189967524,95492.32170388373
241,Latin America & Caribbean - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,5691.813144619233,13320.29782699484,26433.305099005363
241,Latin America & Caribbean - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,4071.9460036410583,16161.649337991847,35703.16729339916
241,Latin America & Caribbean - WB,2011,Both,Post Neonatal,Non-exclusive breastfeeding,76265.96480562443,132159.52863367455,212596.9182441624
242,Sub-Saharan Africa - WB,2011,Both,1 to 4,Discontinued breastfeeding,20013.259577453937,99587.31431706717,252542.88844325783
242,Sub-Saharan Africa - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,24318.243667698436,53920.418862784565,102287.10661425172
242,Sub-Saharan Africa - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,5728.677717448839,23059.434485732098,52631.54929095558
242,Sub-Saharan Africa - WB,2011,Both,Post Neonatal,Non-exclusive breastfeeding,278718.2672639338,544870.5050950673,954322.467175492
243,Middle East & North Africa - WB,2011,Both,1 to 4,Discontinued breastfeeding,6288.038818297678,46711.51570960574,151481.58405612185
243,Middle East & North Africa - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,3812.528090185944,18601.4033513987,53798.927349514706
243,Middle East & North Africa - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,2021.043913185211,13129.604565293677,38928.857850079505
243,Middle East & North Africa - WB,2011,Both,Post Neonatal,Non-exclusive breastfeeding,48999.4438192415,171459.65306121937,428762.3731598462
244,South Asia - WB,2011,Both,1 to 4,Discontinued breastfeeding,9547.763732868365,54000.76621942317,149418.11373787312
244,South Asia - WB,2011,Both,Late Neonatal,Non-exclusive breastfeeding,15681.995119962608,35847.9755918956,69541.35631811681
244,South Asia - WB,2011,Both,Post Neonatal,Discontinued breastfeeding,3559.445920364053,16480.98498166148,39840.81421123167
